tutte le carte di un sabot di blackjack composto da sei mazzi indovinando le ultime tre	1
sei ancora tu a capo dell indagine	0
ma sei stata ferita in passato e non vuoi più correre rischi	0
ti sei dimenticato del tuo amore	0
ove il territorio della marina è stato diviso in sei rioni	1
tornare alla neldopo sei anni di assenza	1
che mela marcia che sei	0
vissuto con vero entusiasmo da sei	1
sei un arrogante e sbagliato	0
non pensero che e perche te ne sei dimenticata	0
quanto ci sei mancata in questi giorni	0
sei qui per l annuncio per un tuttofare	0
durante il biennio da juniores ha vinto cinque su sei finali da lei disputate con	1
potresti crearmi un attività alle sei e un quarto la settimana prossima per piacere	1
sposta alle sei e mezza l attività chiamata festa di domenica per favore	1
invece trova qualcosa che non sei capace a fare	0
uno è stato rimosso sei settimane fa per divieto di sosta ed è ancora sequestrato	1
ma tu sei scappato su di giri e incazzato	0
sono sei settimane che ci prova	1
per cortesia cambiami la sveglia weekend a ogni sei giorni	1
jin ho sei davvero una persona di buon cuore	1
tu sei qui per olivia	0
sei persone chiamati	1
e ironico il fatto che sei passata dal rubare macchine ad essere un poliziotto	0
ma quindi sei tornato	0
ehi cris tu sei più una persona da cane o da gatto	0
fara luce alle sei	1
quando tattersail si risveglia sei giorni dopo i due si presentano la maga nota la spada	1
forse sei stato tu a tagliarlo	0
con lui sei stata ancora più brava che con me	0
perché sei stata sposata con lui	0
aggiungere il risultato del lancio di un dado a sei facce al risultato di alcuni tiri	1
reti da lui segnato nelle sei stagioni veronesi	1
un tizio arriva è armato e ti dice se ti muovi sei morto	0
emily ha lo stesso lavoro da sei anni in una carrozzeria	1
l ho costretto a rallentare per cinque o sei secondi	1
ogni sei mesi per ritrovarsi con una serie di priorità diverse che non possono essere certo	1
metalli tradotto in sei lingue	1
a me non importa come ci sei riuscito sherlock	0
e un prezzo che sei disposto a pagare	0
quindi ti sei fatta sia lo snob che la mosca	0
il vostro delitto è commesso da ogni signora alla moda che riceve visite sei volte alla	1
che includono sei tazze	1
tonsille a sei anni	1
puoi aggiungere un evento con nome meeting con lino alle sei e un quarto di mattina tutte le domeniche del mese	1
mi dici i miei impegni del prossimo sei giugno	1
da cinque a sei sere a settimana	1
io ho perso il mio quando avevo sei anni	1
sì sicuramente ma come ho detto a lei nessuna visita fino alle sei	1
da sei mesi la turchia sta dimostrando come se si procede troppo rapidamente le cose si	1
sai che sei troppo vestita se la tua camminata della vergogna include una valigia	0
theroux è stato cacciato ma stiamo preparando una causa civile da sei milioni di dollari	1
piani su sei assi caratterizzato da un elevato e inusitato	1
non sei rimasto ancorato a lei ma ad un sentimento	0
come i suoi informatori da sei	1
partecipò sei volte al	1
a sei anni debutta al cinema in penrod and sam	1
e questo prova che non sei un debole	0
sei sempre stato un edonista	0
impegnati in sei discipline afghanistan ai	1
sei venuto qui per ubriacarti	0
sei stato tu a insegnarmi di calcolare i rischi	0
sei canzoni a testa chris horner	1
sei stato proprio un vero cazzuto	0
la mappa nella foto ha sei regioni ciascuna delle quali	1
queste sei settimane in più danno tempo all unità	1
perche sei andato via da los angeles	0
sei decisamente il nostro capo	0
puoi creare un reminder con nome visita alle sei e mezza del pomeriggio tutte le domeniche del mese	1
e madre di una ragazzina di sei anni	1
forse perché ho trascorso gli ultimi sei giorni recitando nel seguito di	1
ci ho pensato per oltre sei mesi	1
anche tu sei una principessa di york i cui figli potrebbero essere eredi al trono	0
per cortesia modifica la sveglia merenda a ogni sei giorni	1
perché non riprendi i soldi che hai dato a terry e li dividi per sei	1
sei un battista vero ray	0
la corte conclude sei voti contro uno per la violazione dell articolo divieto di discriminazioni della	1
come sapete i sequestratori hanno chiesto sei miliardi	1
il dipartimento di stato gli fornisce sei uomini di scorta	1
la trazione posteriore motore in linea a sei cilindri da litri	1
a bassa tensionevolt a sei poli e veniva	1
rientrare di quello partito da alessandria giunsero a destinazione solo due mercantili su sei	1
tu sei quello che parla	0
sei solo il comandante del corpo di guardia della signora	0
i tuoi dove pensano che sei	0
concluse nelsostituito da sei mesi ulteriori nel kriegshilfsdienst a favore	1
all eta di sei anni	1
quindi io sono justin e tu sei una delle varie persone che mi hanno sparato	0
ma mi sono fatto sei mesi	1
quando sei andato via mi hai regalato ie solite lire	0
sei andato alla cupola ieri	0
com e che sei diventata cosi pessimista	0
tu sei una cacca	0
gli obiettivi da imparare sono stabiliti ed organizzati in sei zone da imparare	1
resta per sei anni poiché in questa città riceve molte commesse	1
sei stata rapita da un serial killer	0
storia mentre per guardiola è il settimo titolo nazionale dopo i sei	1
dammi sei ore	1
ti sei spaventato huh	0
sei anni il	1
sei ancora arrabbiato per le foto	0
sei mesi dopo claire ha nel frattempo messo al mondo joe	1
presidente con l intento di rimanervi solo sei mesi giusto il tempo di	1
sei tentate evasioni l ultima riuscita	1
sei certo che la volessi salvare	0
sei troppo giovane per stare chiusa in casa con un mucchio di vecchiette	0
non è normale tu sei malata	0
sento che sei tormentato adam	0
sei mesi dopo nelrobards si risposa con la produttrice lois o connor	1
ti mando pvt con mio numero di cell ora vado a scuola e all una parto per firenze se mi mandi un sms e mi dici a che ore sei libero vedo se ce la faccio	1
è doveva somministrare un romanzo in sei volumi	1
voglio aggiungere attività a un calendario per stamattina alle sei e mezza	1
sei mesi si arrampica sul dorso	1
e cosi è questo che ti sei ridotto a fare	0
puoi ricordarmi gli eventi del sei ottobre per favore	1
randhir sei pazzo	0
i sei si ritrovano in studio per remixare i loro primi due lavori e si accorgono	1
da quando ti sei licenziato e da quando io ho abbandonato voi io	0
quando sei stato in italia	0
ti sei giocato un pompy random in cortile	0
andato in bancarotta sei anni fa	1
ho iniziato a battere a macchina solamente a sei anni	1
era uno dei sei membri originali della brigata e il più forte in termini di pura	1
ti sei fatto rizzo o no	0
e tu sei qui senza nemmeno un gatto	0
sei un uomo a cui piace parlare	0
in qualche momento sei andato a letto con quella ragazza	0
posso farli diventare sei anni	1
avvenuta circa sei mesi fa	1
vuoi che ti riassuma sei mesi di addestramento seal in minuti	1
beh se non sei andata tu chi e andato	0
tu sei il cuore dei miei giorni e l anima delle mie notti	0
voglio sapere perche non ti sei fermata li	0
sei appena stato silurato	0
hanno perso di sei maledetti touchdown	1
alla vista come sempre sei giorni alla settimana	1
secondo la polizia di gurgaon lo scandalo nella clinica locale era in corso da sei o	1
della diocesi di mogadiscio che tenne per meno di sei mesi	1
ti sei appena guadagnata un assolo ai tony	0
servono almeno sei mesi per costruire un trasformatore da zero	1
oh nullaci rivediamo alle sei	1
ma per ora sei sollevato dall incarico	0
anticipa alle sei e mezza l evento del mese per piacere	1
ricordi come si sono comportati quando sei stato assolto	0
sei un vero zoticone ma così dolce	0
ti sei portato dietro un altra scorta	0
te lo sei appena inventato	0
e con un cambio sequenziale a sei velocità e successivamente	1
nelfurono introdotti motori a sei cilindri	1
sei gruppi le prime due squadre classificate accedevano ai quarti di	1
sei una maledetta stupida stronza	0
il tema chi sei in realtà	0
durante i sei giorni successivi in una manhattan	1
per noi invece tu sei solo un vecchio decrepito e fallito	0
e so che sei incavolato con julia	0
anche se non so chi sei artisti per la donazione degli organi fortemente voluto da roberto	1
inizia tra meno di sei mesi e per	1
io sono il cliente tu sei il cameriere	0
tu sei un vecchio e loro sono una giovane coppia e ho preferito loro a te	0
e tu sei stata in grado di replicarlo	0
sei una vera delusione dean	0
tu sei il solo dono di cui io abbia mai avuto bisogno	0
dopo sei anni di negoziati il parlamento europeo ha	1
sei anni recitando assieme	1
quasi sei settimane	1
ti sei fatto male sul lavoro	0
lo pseudonimo sergio dotti che passano inosservati l anno successivo partecipa alla sei giorni della canzone con	1
a sei anni riceve in regalo dal nonno il suo primo strumento	1
sei tornato dal pranzo puntuale	0
e tu sei il pomodoro che si offre volontario	0
le idee di questi movimenti mescolate alla vita movimentata da bohemiénne di cocteau e dei sei	1
sei troppo piccolo per queste cose	0
nacque a roma nelquarto di sei figli	1
arrendersi in sei	1
ti sei mai domandato perchè uno con il mio temperamento sereno sembra sempre dargli addosso	0
del castello per sei secoli ed è stato aperto	1
tu sei solo la marionetta di pairo creata dai miei ricordi	0
di sei mesi non mangiano carne	1
uno due tre quattro cinque sei sette fante regina e ne	1
se te ne vai ora sei finito	0
ti sei perso per bene hugo	0
okay senti sei arrabbiata perché vorresti avere quello che ha lui	0
ha si sei problemi ma lui e preso dal proprio lavoro mentre lei non ha niente	1
dio sei mesi di prove e ancora non riesci a fare quella	1
non sei stato qui tutti questi anni	0
ti sei perso piccolo	0
ho perso sei uomini in quello scontro	1
ti sei ferito scavalcando il traliccio piccolo mio	0
e non sei riuscito a trovare niente	0
tuo padre mi ha detto che sei un fantastico giocatore di scacchi	0
cappotto verde al numero sei si	1
beh per lo meno te lo sei ricordata	0
landry e bello vederti ancora da queste parti ci sei mancato vero tesoro	0
puoi creare attività chiamata riunione con il signor olivieri alle sei e un quarto del pomeriggio tutti i mercoledì per piacere	1
ti sei fatto colpire per salvare la vita a mio fratello	0
oggi per sei mesi la guida dell unione europea	1
avrà luogo sei mesi dopo	1
alle sei del pomeriggio la cattedrale st	1
sei un culebra	0
ancora non sei tentato	0
posto tra le sei squadre italiane	1
abbiamo avuto il nostro primo semaforo sei mesi fa	1
al momento ho sei programmate per philadelphia	1
io non ho chiesto se sei mai stato arrestato	0
oh caro che faccio se suona quando tu sei fuori	0
cioe forse sei stato salvato da uno dei buoni sai	0
ho saputo che ti sei rotta il polso	0
sei divenuta una bella e giovane donna	0
ragazzo di dove sei	0
professionista dalal prese parte a sei tour de france e nove	1
e perché non ha protestato sei anni fa	1
effettivamente essendo rassegnato a morire ti sei rivelato un avversario terribile	0
solo durante i primi sei mesi delhanno vinto solo al botteghino amilioni	1
ma quanto sei cocciuto	0
e ascolta sapevo che avevi sei figli da	1
carico fossero molto dubbie venne riconosciuto colpevole e passò sei mesi in prigione	1
portato in sei mesi a acquisire quasi tutti i libri di critica	1
si mettono sotto processo sei donne si	1
fino a che tu non sei venuta a bussare alla nostra porta	0
e così dopo più di sei secoli di storia finiva la signoria	1
in sei episodi professione vacanze fratelli d italia di neri parenti	1
ti sei portato anche la pistola pezzo di merda	0
ognuno dei sei gruppi alimentari sali e fluidi che dovrebbero essere consumati	1
sei una targaryen	0
attendere fino a quando sei morto	0
e ho capito che sei cambiato	0
ha questo sintetico da sei anni	1
era un amuleto un esagramma l esagramma e una stella a sei punte quindi	1
siete rimasta per sei anni nella casa di vostro fratello	1
michaels è dentro da sei mesi	1
cinque dei sei uomini della spedizione del kon tiki erano scout	1
finalmente sei stato l eroe della situazione	0
sedute dinanzi a sei donne pure assise	1
sei ancora un al fayeed	0
ti sei mai fidato davvero	0
da quando sei diventata santarellina	0
soli sei mesi milioni di abbonati	1
koster io voglio quel numero e tu vuoi riavere tua figlia ecco perché sei coinvolto	0
puoi aggiungere un appuntamento chiamato compleanno alle sei e un quarto del pomeriggio domenica pomeriggio	1
se sei venuto per vedere se ho fatto le valigie la risposta e no	0
sei mesi devono essere laboratorio di sperimentazione legislativa e	1
be adesso sei entrato a fare parte di una grande associazione universale	0
sei davvero un agente federale	0
avete distrutto sei mesi	1
è a causa sua se non sei andato in canada	0
quando finiscono i sei mesi	1
durante il sei nazioniincrementò il suo primato e ad	1
ebbe poi sei figli quattro maschi	1
ti sei ficcato in questo casino sapendo che non era sonny ross	0
grido  pioniere sei stato con la mia jezebel	0
durante la guerra dei sei giorni	1
ha detto che ti sei rifiutato di metterci un gommino	0
sei diventato giudizioso	0
intero sviluppo storico che sei mesi da febbraio a	1
ebbero sei figli tra i quali vittoria marinocirca roma	1
non ci sei abituata vero	0
sei già fuggito una volta con aumea	0
quando ti sei masturbato per la prima volta	0
sei un agente della cia	0
sei una bugiarda terribile madre	0
ti sei appena fatto un nemico pericoloso	0
friedrich nietzsche esce dalla porta del numero sei di via carlo alberto	1
ma per la cronaca sei stato dolce	0
tu sei qui da poco tempo ragazzo mio	0
e il meglio che sei riuscito a trovare	0
sei settimane dopo le linee prolungate e vengono messe in	1
sei anni vive in etiopia per poi far ritorno con	1
sei una tipa sociale eh	0
sei venuto da me una volta per chiedermi aiuto	0
sei mesi dopo ad ankara alle oredel	1
sei un vero imitatore	0
sei ancora un ottimo baciatore ted schmidt	0
quando hai sei anni	1
sei diventata la proprietaria di una nuova auto usata	0
tu sei il cavaliere nero che rappresenta l ordine mentre io il cavaliere bianco	0
lo meno in sei settori chiave in	1
per caso ti sei portato via le pesche	0
sì e te la sei cavata alla grande	0
immagino che sei assunto	0
sei stato tu a farti questo elliot	0
lo facemmo sei mesi dopo il film	1
qui nessuno ti chiede mai di essere meglio di quello che sei	0
i sei degli abissi deep six sono un gruppo di	1
se andava così alla grande com è che sei finito in questa stanza con me adesso	0
sei anni dopo la missouri kansas texas railroad costruì attraverso waxahachie	1
mi ha detto che sei il miglior tatuatore in città	0
sappiamo che sei un chirurgo spinale di stanza al san sebastian hospital a los angeles	0
un soggiorno con divani tavolo da pranzo a sei posti televisore via cavo e c è persino	1
attualmente ci sono sei miliardi di coloni umani	1
me ne servono tipo sei casse	1
ora sei col fiato sospeso e ti chiedi cosa farà quella persona	0
abbiamo analizzato sei mesi di spostamenti di felix usando il gps del telefono	1
sei stata sfortunata	0
ha capito che non sei disposto a farti incantare come tutti noi	0
mi ricordo di quella volta che sei caduto al parco giochi	0
ma da quando ci siamo sposati tu sei diventata davvero coinvolta	0
tu sei davvero un ragazzo a posto non e vero	0
sei stato tremendo con me	0
d durata sei anni	1
si impara a leggere a sei anni	1
ho lavorato sei anni per lui	1
hai parlato con tyrion proprio in questo bordello il giorno in cui sei arrivato	0
e non ti preoccupare di tornare a casa alle sei in punto	1
seguito prosegue il suo apprendistato collaborando per sei anni con lo	1
sei venuto qui alle due di notte ubriaco marcio	0
se sei fortunato ti becchi anni	0
e cosi che ti sei accaparrato ellie	0
permanente dell episcopato polacco questa volta come uno dei sei vescovi	1
tu sei il motivo per cui e morto	0
allora perche sei stato mandato su chimera	0
la manutenzione lo ha trovato alle sei di stamattina	1
giuffrida dove sei	0
ogni sei mesi c era quest esercitazione chiamata wti	1
sei venuto a sentire la storia della mia vita	0
mi mancano ancora sei settimane di fisioterapia	1
chi ti sei portato appresso	0
jerusalem ha una durata di minuti ed è una singola composizione divisa in sei parti	1
tu non sei innamorato di nessuno	0
sono sposati da sei mesi e sembra sempre il primo giorno	1
per sei mesi con il rotherham	1
nel sei nazioni e	1
aggiungi un reminder chiamato festa alle sei e mezza di mattina	1
locale ognuno dei quali è alto sei metri e ha un diametro di centimetri	1
il distretto di cahuapanas è uno dei sei distretti della	1
sei stato chiamato fernando per fernando la canzone degli abba	0
tuttavia nei sei paesi paesi coinvolti ipotizzando di convertire	1
batteria dei sei carburatori e relativo filtro d aria	1
una bella staccata qui sei andato pesante sui freni	0
giovedì alle sei	1
non sei fidanzato	0
per lei sei un codardo	0
le indagini scientifiche preliminari stimano l ora del decesso attorno alle sei di questa mattina	1
sei profumato quanto tempo	0
beh perche sei impegnata	0
sei un piccolo cucciolo malato lo sai questo	0
signore io conosco sei milioni di forme di comunicazione	1
non ti sei ancora sposato vero	0
circa sei volte al mese	1
tu non sei venuto per i fuochi d artificio	0
altre sei persone sono	1
non mi hai dato quella password per sei mesi	1
sei nazioni di cui una	1
peter cushing interpretò il personaggio in ben sei film su	1
da quando sei arrivata	0
la stessa persona ha rapinato altre sei banche nelle ultime nove settimane	1
l ho visto sei volte	1
ma tu non ti sei mai lamentato nemmeno una volta	0
dove cazzo sei finito amico	0
uhe dove sei	0
e sei andato	0
il campionato è suddiviso in sei tornei under	1
gli spazzini hanno trovato il cadavere intorno alle sei del	1
ti sei mai trovato con qualcuno bruciato all infermeria in prigione	0
sei una donna di una bellezza sbalorditiva	0
sei stato rifiutato dai tuoi genitori	0
ogni sei metri di pasta cambia il sugo	1
ci sei andato a piedi a bodmin jud	0
il giorno seguente alle sei la torpediniera lasciò valona di scorta	1
per sei anni poterai la tua vigna e	1
passo a prenderti domattina alle sei in punto va bene	1
sei un truffatore che si prende gioco delle donne	0
ok diciamo che sei una turista	0
sei troppo impegnata per il tuo stesso bene	0
i sei membri laici del consiglio giuristi nominati dal	1
abbiamo solo sei ore prima che la nave parta	1
voglio sapere perché non sei scappato nell attimo in cui hai scoperto che ti stavamo cercando	0
perché di certo tu mi sei mancata	0
dovrete aprirvi l un l altra su quel che è successo negli ultimi sei mesi	1
ti sei persa tesoro bello	0
no beh se sei fortunato si ma non e questo	0
hai anche battuto la testa quando sei caduta	0
viene fornito l output in uscita a sei canalidel suono	1
era mio e non sei riuscito ad accettarlo	0
sally ha detto che e uscita con lui per sei mesi e niente	1
ti sei istantaneamente guadagnato del rispetto qui dentro	0
no non intendevo perché sei stato con una donna	0
nel sei se n è andata di nuovo la luce	1
sei anni con il consolato per	1
abbiamo altri sei milioni di lettori e	1
più di sei mesi nella superclassifica del tv sorrisi	1
perche non mi hai detto che sei andato all universita con samantha clayton	0
questi sei chilometri di costa in prossimità di una strada sulla quale	1
non vorrai che sappia chi sei veramente no	0
sei una bambina orribilmente malvagia sai	0
questa decisione deve essere emanata entro sei settimane	1
so che sei preoccupata per lui	0
dei sei che non lo sono tutti ad	1
di delfi che da ormai sei mesi non	1
tu sei una guardia del corpo che di notte combatte il crimine con il capo miliardario	0
solo uno si è occupato di un paziente colpito dalla febbre nera negli ultimi sei mesi	1
ha lavorato alla sua scrivania per circa sei mesi	1
complessivamente risiedeva a bollingen ben sei mesi l anno	1
arriverò a nuoto al portello sei	1
e preferirei non parlarti nemmeno perche stasera sei stato un cazzone a cinque stelle ma	0
sei anni e non ho mai dimenticato quel bambino penso a lui	1
in questo album è anche presente una composizione classica divisa in sei parti	1
la libertà di circolazione a sei mesi in presenza di	1
puoi dirmi gli eventi del prossimo sei giugno	1
sei figli e quattro figlie più la moglie e la figlia di suo figlio amad alcuni	1
ti sei sbagliato di cinque anni	0
non ti sei mai chiesto perche la spada di anselmo venisse rappresentata come fiammeggiante	0
decedette sei mesi dopo il matrimonio	1
nelvinse per la prima volta il campionato nazionale francese titolo che avrebbe vinto per sei volte	1
visto che sei un amico te lo metto	0
nazionale il sei nazioni con il grande slam	1
trascorre sei mesi a perugia per l apprendimento della lingua italiana	1
di copertura della grande aula con sei volte a crociera appoggiate	1
il distretto di thaphabat è uno dei sei distretti	1
ti sei inventato il fatto di avere una ragazza per vedere se m ingelosivo	0
sei venuto a dirmi la verità	0
sei anni d amore che si trasformano in nulla che tipo di amore è questo	1
ti sei intrufolata in casa mia e hai trovato il mio vecchio libro del matrimonio	0
e tu sei brutto te l ha mai detto qualcuno	0
single con un lavoro da sei cifre l anno	1
sei nomi marie angeletti	1
allora perche sei andata a letto con lui	0
stai dicendo che non sei stato tu	0
ti sei dimenticata di dirgli di non far male al suo amico	0
ma tu sei viva e questo ti dà un vantaggio	0
potevi startene in paradiso perche ti sei invitato all inferno	0
sei un mercenario quindi	0
nei primi sei mesi di quest anno inoltre il traffico containerizzato con l africa movimentato dal porto di	1
ora che sei completamente a pezzi	0
lo sei stato	0
squadra sei richiediamo assistenza sull incidente al cantiere tra cermak e troy	1
stati conclusi con cinque dei sei	1
gia sei appena uscita da una brutta relazione	0
voglio dire so che ti sei fatto un paio di sfigate quaggiù giusto	0
devi far credere che non sei capace e poi fai un figurone	0
so che non sei certo uno stupido	0
quella frangetta che ti sei fatta in quarta elementare e stata umiliante	0
tu sei felice con ii tuo fidanzato	0
questi includono uno a sei porte saha e	1
sei un cretino ging	0
scusa ti sei dimenticata cosa ti hanno fatto gli ultimi alieni	0
ma perché sei diventato così serio all improvviso	0
come sei uscito dalla cella	0
giusto per avvisarti questo e nella lista di cose per cui sei immediatamente pregato di chiamarmi	0
no tu sei un sacerdote tu mi devi confessare	0
puoi visualizzare tutti i paesaggi scattati in el salvador il sei marzo per favore	1
ti sei ritirato a causa di suo marito	0
a sei ruote	1
mi preoccupo continuamente per te da quando sei fuggito nella notte tre anni fa	0
in soli sei minuti rischiava così di crollare il bottino che il milan si era guadagnato	1
circa sei mesi fa si è sistemato	1
ti sei divertita un po	0
le ho insegnato la boxe da quando aveva sei anni	1
fammi creare un promemoria chiamato viaggio alle sei e un quarto del pomeriggio per piacere	1
mi hanno messo ai lavori forzati per sei mesi a costruire strade	1
ehi avete mai sentito parlare dell autobus maledetto delle sei	1
diventa l essere a cui sei destinato	0
ma sei stato bocciato due volte no	0
con la reclusione da sei mesi a tre anni e con la multa non inferiore a	1
il sei nazionicon	1
perche sei venuto a salvarla	0
sei binari passanti	1
in sei lunghezze diverse	1
quindi devono essere scappati nelle ultime sei ore	1
sei stata tu a salvare la mia	0
più trizio ma sei pazzo	0
non ti sei fatta la doccia	0
a parigi in sei volumi tra ile il seconda edizione	1
rotazione di ben sei presidenti la	1
e tu non sei occupata	0
quando gli milioni saranno nelle nostre mani considererò sei vendicato	0
e dato che ci sei forse puoi fare qualcosa per l arredamento	0
tu sei la vendetta	0
è morto da sei anni senza accorgersi che parlando	1
duval scott sono riusciti a staccare i sei	1
taggart tu sei ferito	0
circa sei aerei che comunque verranno gradualmente tolti	1
per il quale firma un contratto di sei mesi con opzione	1
solo neldopo sei secoli	1
non sei mai passato per una vera rottura da adulto	0
sul serio emily ci sei non riesci a fare di meglio	0
lesbica a sei	1
sei un cavallo svitato altroché è solo un pò infantile sa ll suo frustino	0
sei persone che fanno sesso	1
sei stata molto brava però adesso mi sono stancato	0
primi sei mesi dello	1
e sei intrappolato nel passato	0
da oggi sono vivo solo se mi sei accanto	0
sei anni cioè più tardi rispetto agli altri cavalli	1
dal fienile sono state ricavate sei camere tutte con servizi interni e una sala comune per	1
dei sei personaggi principali tomoya nagisa e kotomi non hanno fratelli	1
ava dove sei	0
non sei stato tu ad assumermi	0
happy abbiamo sei minuti e mezzo per attaccare il	1
grazie ma qualcosa mi dice che non sei qui per una pacca sulla spalla	0
appartengono a sei persone tutte scomparse	1
non ti sei mica interessata piu di tanto	0
barney avrebbe passato gli ultimi sei mesi andando avanti e	1
sei veramente uno sciocco illuso	0
guardi i suoi genitori sono stati schierati negli ultimi sei mesi	1
composto da sei figure in alto rilievo che si presentano quasi a tutto tondo il gruppo	1
c è un alta percentuale di fallimento e ci ritroveremo qui tra sei mesi	1
tu sei il mio agente io a turno faccio rapporto al tuo controllore	0
so che ora sei arrabbiato con me	0
dalha iniziato a lavorare anche per la marvel comics scrivendo sei numeri di punisher war journal	1
dopo sei mesi il passa al montreal impact altra squadra canadese e	1
ti ricordi sei mesi fa quando ho detto che non potevo venire alla partita di basket	1
bilbo baggins e non sei morto	0
tu sei il cattivo augusto	0
nelfu inviato con sei navi in india per aiutare martim afonso de sousa licenziato dal vicereame	1
forse ti sei dimenticato come funziona da queste parti	0
sei un ubriaca cattiva	0
secondo me sei una ragazza di buona famiglia che e rimasta incinta	0
ti sei drogato al funerale di mio figlio	0
motivo per cui non ti sei sposata	0
ted non era interessato a comprare il tuo appartamento e tu ti sei arreso e basta	0
mi ricordi quali sono i miei programmi del sei gennaio per piacere	1
e ho solo pensato che dato che sei molto amica di entrambe le ragazze	0
sei una suddita dell oscurità ora e mi devi lealtà	0
ti serve una stanza con lecca lecca e sei ore ininterrotte di arcobaleni	1
anticipa al sei gennaio prossimo l attività chiamata meeting con la signora fontana per piacere	1
tu sei james vero	0
sei mesi per una cazzata sulla	1
sei stato uh sempre cosi o	0
sei sempre stato il mio amico più leale gareth	0
dice anche se non hai l eta non sei qualificato	0
sei stato molto lì	0
quando avevo sei anni prima che i miei	1
mi chiedevo perche sei andato via di casa e hai cambiato nome	0
ehi io sono uno dei sei della oceanic	1
sono stata umiliata in sei continenti	1
per prepararsi al ruolo prima dell inizio delle riprese de niro passò sei mesi nella zona di	1
beh sei stato di più a casa	0
niente ti ricorda che sei vivo più di un po di dolore	0
marzocon sei mesi	1
ti sei intrattenuta in simposi orizzontali con quest uomo	0
ti ho mai detto che quando avevo sei anni	1
quindi tu sei rimasta con loro	0
vorrei creare un attività chiamata teatro alle sei e mezza tutte le domeniche per piacere	1
perche e come sei fatta	0
quindi ci vediamo da me alle sei e mezza e poi	1
di sei comuni	1
pilota meglio risolvere tutto entro sei ore per evitare sorprese	1
ha partecipato a sei edizioni dei giochi paralimpici estivi da a vincendo dieci medaglie	1
tra sei mesi non rimpiangerai ogni tanto la tua vita	1
lei dice la prendo in prova per sei settimane	1
ciao um uh dove sei	0
sei completamente sana mia cara	0
sei un po troppo giovane non ti pare	0
ciascuna nazionale relativi alle edizioni del sei nazioni dal	1
puoi ricordarmi i miei eventi del sei febbraio prossimo per favore	1
allora perchè te ne sei andata	0
ti sei vestita così per me	0
sei un uomo crudele montag	0
sono così felice che sei tornato	0
dove sei settimane prima era seduto martin uno	1
vi siete lasciati sei settimane fa	1
mi ricordi quali sono i miei appuntamenti del sei agosto	1
devono controllare sei auto della polizia	1
ma e tutto risolto sei stato tu	0
sei una sospettata non una domestica	0
sei solo una ragazzino	0
nascondi il video registrato il sei giugno scorso	1
ti sei rimesso a spacciare erba	0
se non sei stato tu allora chi vuole uccidere lenez	0
aggiungi un promemoria con nome palestra al calendario per domani sera alle sei e mezza del pomeriggio per favore	1
cioe ti sei mai fermata a pensare se potremmo davvero farcela	0
nel termine fisso di sei mesi a partire	1
da sei fili dell ordito ai lati del tappeto dove	1
queste sono le registrae ioni del sei settembre	1
l ultimo dei quali sei anni più	1
per sei anni si dedica allo studio e perfezionamento del canto e nelall età di anni	1
sei andato a trovare tuo padre oggi	0
come sei stato mostrizzato	0
avevamo organizzato da sei mesi	1
da quando sei nata ragazza mia	0
per sei anni insegnò	1
almeno sei mesi da quando hanno installato	1
entrerà da quella porta con sei milioni di dollari e lei non ci sarà	1
altrimenti torna pure da dove sei venuto	0
gli ospiti si chiederanno dove sei	0
sei poco piu di un chiropratico	0
tu sei ritardata	0
di novembre quando sei uomini armati	1
solo le prime sei squadre possono qualificarsi	1
e per sei mesi	1
ricevuto bravo sei	1
tu sei sicuro che per te va bene badare a evan	0
andiamo arnel sei anni	1
al posto dei capelli ha sei	1
la repubblica divise l isola in sei regioni a ciascuna delle	1
di un concerto a tokyo dove ha suonato per sei ore	1
non ti sei portato il cellulare	0
allora dev essere perché sei candidato sindaco e vuoi tenermi sotto controllo	0
tirare fuori la cosa mentre sono debole dopo sei giorni di chemioterapia	1
con sei anni di anticipo	1
ti sei addormentato sul divano molto spesso ultimamente	0
non sei qualificato a criticarmi	0
a sei barchini esplosivi di dirigersi sulle navi indifese poste in rada	1
sei qui per perdere la scommessa	0
sei rimasto li tutta la notte	0
puoi ricordarmi gli impegni del sei novembre prossimo per favore	1
di sei mesi ad approvare le conclusioni	1
dio ma ti sei guardato allo specchio	0
tom dove sei	0
i sedativi li calmeranno per le prossime sei ore	1
ti sei preso il mio regno	0
da sei diverse fabbriche alcuni furono convertiti in biposti da addestramento	1
parliamo di uno stipendio a sei cifre	1
forse dovremo aspettare sei mesi per	1
ma guardati quand e stata l ultima volta che ti sei nutrito	0
sei una dei primi	0
uno dei sei ha accettato l incarico per rompere la monotonia uno	1
tu sei un cag non un avvocato	0
so solo che i sei punti di flacco ti faranno avere il sacko	1
e tutto questi erano gli ultimi sei mesi	1
gallagher dove sei	0
sei un po noioso	0
parli come sei mesi fa ed è colpa mia	1
perche tu ti sei salvato	0
ascolta non mi importa se sei andata a letto con lui	0
gestione di un installazione di segnaletica digitale a sei schermi disposti in	1
ti sei liberata dei vestiti	0
e tu chi sei per parlare	0
perche non sei entrato in borsa o roba cosi	0
anticipa alle sei e un quarto di mattina l attività delle due meno dieci	1
sei settimane prima il sergente rivela ad alexandra che è	1
certo ed e per defiance se sei diventato presidente	0
ti sei divertito con la tua squillo	0
sei stato tu ad uscire	0
come sei riuscito a tenerli fuori dalla tua testa	0
il libro disamina sei anni di	1
